NODENAME;AVG.FREQ;DEF.FREQ;TIME;CPI;TPI;GBS;DC-NODE-POWER;DRAM-POWER;PCK-POWER;CYCLES;INSTRUCTIONS;GFLOPS;L1_MISSES;L2_MISSES;L3_MISSES;SP_SINGLE;SP_128;SP_256;SP_512;DP_SINGLE;DP_128;DP_256;DP_512;FIRST_EVENT;LEVEL;SIZE;ITERATIONS
cmp2549;984000;2100000;1.001606;0.349452;0.048760;0.126976;143.378163;11.578727;104.266090;9786940858;28006530186;0.000000;0;0;0;0;0;0;0;39;0;0;0;1;1;1;160
cmp2552;1096800;2100000;1.001591;0.345362;0.037458;0.098786;132.506117;10.356666;93.054406;9795213071;28362126167;0.000000;0;0;0;0;0;0;0;106;0;0;0;1;1;1;160
cmp2540;984000;2100000;1.001653;0.345692;0.050916;0.134028;153.834381;11.339847;112.369218;9786894633;28310998398;0.000000;0;0;0;0;0;0;0;43;0;0;0;1;1;1;160
cmp2538;984000;2100000;1.001515;0.345606;0.044628;0.122737;151.288897;13.270977;111.298491;10221363945;29575175685;0.000000;0;0;0;0;0;0;0;111;0;0;0;1;1;1;160
cmp2539;984000;2100000;1.001713;0.355679;0.050044;0.127982;138.184975;12.407471;114.048715;9783497176;27506556641;0.000000;0;0;0;0;0;0;0;93;0;0;0;1;1;1;160
cmp2551;984000;2100000;1.001702;0.346778;0.050030;0.131322;151.189022;12.618007;112.862781;9790271579;28232118556;0.000000;0;0;0;0;0;0;0;119;0;0;0;1;1;1;160
cmp2537;2088000;2100000;1.189605;0.346367;0.173779;0.967712;238.670735;11.817496;187.350211;24636907780;71129559826;0.000001;0;0;0;0;0;0;0;283;0;0;0;1;1;1;110
cmp2543;2088600;2100000;1.001683;0.350178;0.022540;0.124236;236.659421;13.272670;189.280857;20759570521;59282847643;0.000000;0;0;0;0;0;0;0;83;0;0;0;1;1;1;170
cmp2544;2088000;2100000;1.001209;0.345667;0.022358;0.124745;226.233039;12.189784;180.468795;20733812711;59981980048;0.000000;0;0;0;0;0;0;0;96;0;0;0;1;1;1;170
cmp2550;984000;2100000;1.001669;0.347404;0.046465;0.121703;149.352616;10.055054;110.177669;9786797053;28171208152;0.000000;0;0;0;0;0;0;0;116;0;0;0;1;1;1;170
cmp2549;984000;2100000;1.001707;0.349523;0.053093;0.138283;143.546794;11.598798;104.217343;9791461703;28013795232;0.000000;0;0;0;0;0;0;0;40;0;0;0;1;1;1;170
cmp2552;1095000;2100000;1.001691;0.346384;0.046863;0.123249;132.415033;10.357615;93.229531;9798138236;28286947012;0.000000;0;0;0;0;0;0;0;106;0;0;0;1;1;1;170
cmp2540;984000;2100000;1.001753;0.345811;0.049010;0.129033;154.087953;11.309366;112.283077;9792971077;28318888378;0.000000;0;0;0;0;0;0;0;80;0;0;0;1;1;1;170
cmp2538;984000;2100000;1.001716;0.345484;0.044568;0.122252;151.779177;13.217269;111.201205;10193111261;29503839867;0.000000;0;0;0;0;0;0;0;97;0;0;0;1;1;1;170
cmp2539;984000;2100000;1.001713;0.355582;0.048924;0.125135;153.586591;12.394895;113.952719;9782212909;27510415982;0.000000;0;0;0;0;0;0;0;26;0;0;0;1;1;1;170
cmp2551;984000;2100000;1.001601;0.345912;0.054405;0.143289;151.906498;12.641027;112.814495;9797971624;28325022224;0.000000;0;0;0;0;0;0;0;106;0;0;0;1;1;1;170
cmp2543;2088300;2100000;1.001182;0.350099;0.022079;0.121652;236.708116;13.267231;189.292361;20736646705;59230836179;0.000000;0;0;0;0;0;0;0;79;0;0;0;1;1;1;180
cmp2544;2088000;2100000;1.001309;0.345600;0.021289;0.118798;225.456610;12.230329;180.500719;20734182898;59994723256;0.000000;0;0;0;0;0;0;0;66;0;0;0;1;1;1;180
cmp2550;984000;2100000;1.001569;0.347480;0.044966;0.117813;135.084739;10.054140;110.144153;9790845840;28176727381;0.000000;0;0;0;0;0;0;0;53;0;0;0;1;1;1;180
cmp2549;984000;2100000;1.001707;0.349463;0.046739;0.121743;143.335640;11.569237;104.190212;9790651584;28016235525;0.000000;0;0;0;0;0;0;0;66;0;0;0;1;1;1;180
cmp2552;1097700;2100000;1.001691;0.345589;0.037726;0.099466;132.064626;10.319335;93.019687;9800111521;28357674744;0.000000;0;0;0;0;0;0;0;13;0;0;0;1;1;1;180
cmp2540;984000;2100000;1.001653;0.345721;0.050302;0.132505;153.863633;11.302596;112.245923;9794660514;28331113604;0.000000;0;0;0;0;0;0;0;40;0;0;0;1;1;1;180
cmp2539;984000;2100000;1.001613;0.355477;0.047407;0.121326;153.565184;12.378877;113.975673;9784272938;27524344600;0.000000;0;0;0;0;0;0;0;39;0;0;0;1;1;1;180
cmp2538;984000;2100000;1.002316;0.347674;0.057679;0.156900;151.504331;13.245889;111.212871;10178451068;29275846377;0.000000;0;0;0;0;0;0;0;75;0;0;0;1;1;1;180
cmp2551;984000;2100000;1.001699;0.345839;0.053130;0.139826;135.232494;12.625629;112.804192;9789481609;28306463652;0.000000;0;0;0;0;0;0;0;66;0;0;0;1;1;1;180
cmp2543;2088000;2100000;1.001282;0.349958;0.022573;0.124391;236.045372;13.251331;189.233559;20733150696;59244619955;0.000000;0;0;0;0;0;0;0;53;0;0;0;1;1;1;190
cmp2544;2088000;2100000;1.001209;0.345598;0.022374;0.124855;226.499117;12.215856;180.541491;20732310935;59989611821;0.000000;0;0;0;0;0;0;0;80;0;0;0;1;1;1;190
cmp2550;984000;2100000;1.001669;0.349172;0.058031;0.151148;149.016491;10.060620;110.188239;9781468851;28013344393;0.000000;0;0;0;0;0;0;0;39;0;0;0;1;1;1;190
cmp2549;984000;2100000;1.001707;0.349654;0.049217;0.128085;129.118920;11.560048;104.207466;9787209689;27991092617;0.000000;0;0;0;0;0;0;0;93;0;0;0;1;1;1;190
cmp2552;1096800;2100000;1.001791;0.345581;0.038678;0.101901;132.015108;10.325663;93.021594;9793718821;28339887874;0.000000;0;0;0;0;0;0;0;66;0;0;0;1;1;1;190
cmp2540;984000;2100000;1.001854;0.346538;0.065705;0.172484;138.523150;11.308445;112.206223;9786092658;28239603299;0.000000;0;0;0;0;0;0;0;103;0;0;0;1;1;1;190
cmp2539;984000;2100000;1.001613;0.355805;0.049376;0.126332;152.943187;12.414677;114.040437;9790612075;27516795839;0.000000;0;0;0;0;0;0;0;93;0;0;0;1;1;1;190
cmp2538;984000;2100000;1.001716;0.347020;0.053266;0.144946;136.205612;13.201841;111.151674;10156748367;29268493220;0.000000;0;0;0;0;0;0;0;47;0;0;0;1;1;1;190
cmp2551;984000;2100000;1.001699;0.345544;0.049233;0.129727;151.109725;12.560735;112.745935;9792881152;28340498614;0.000000;0;0;0;0;0;0;0;53;0;0;0;1;1;1;190
cmp2537;2088000;2100000;1.001304;0.354203;0.066159;0.909353;236.524425;29.987282;472.807547;52343667059;147778651048;0.000002;0;0;0;0;0;0;0;623;0;0;0;1;1;1;120
cmp2543;2088600;2100000;1.001282;0.346009;0.236808;1.315496;217.432343;13.498454;190.568724;20665043191;59723999142;0.407096;0;0;0;0;0;0;0;1177123;0;106090732;0;1;1;1;200
cmp2544;2088000;2100000;1.001109;0.342159;0.240793;1.353764;225.501674;12.527262;181.658087;20677984004;60433910039;0.298492;0;0;0;0;0;0;0;1245837;0;77391804;0;1;1;1;200
cmp2550;984000;2100000;1.001669;0.344239;0.555757;1.463527;149.763530;10.306144;110.605610;9749906384;28323039065;0.286967;0;0;0;0;0;0;0;1002741;0;74640916;0;1;1;1;200
cmp2549;984000;2100000;1.001607;0.344803;0.537241;1.411398;145.467064;11.838910;104.693150;9742026853;28253856293;0.245602;0;0;0;0;0;0;0;1562050;0;63173792;0;1;1;1;200
cmp2552;1098900;2100000;1.001791;0.343028;0.366314;0.968854;133.540675;10.551610;93.298423;9759137738;28449951461;0.319970;0;0;0;0;0;0;0;971357;20384;83361676;0;1;1;1;200
cmp2540;984000;2100000;1.001654;0.342705;0.515038;1.361825;156.296539;11.568266;112.424313;9745847204;28438027437;0.318366;0;0;0;0;0;0;0;1307488;0;82611756;0;1;1;1;200
cmp2539;984000;2100000;1.002013;0.352532;0.518976;1.333369;153.398010;12.674160;114.336564;9744847914;27642423636;0.334006;0;0;0;0;0;0;0;1075832;0;86997440;0;1;1;1;200
cmp2538;984000;2100000;1.001715;0.346956;0.485107;1.311714;151.404795;13.457231;111.492942;10090682169;29083438350;0.280977;0;0;0;0;0;0;0;1429288;0;72638924;0;1;1;1;200
cmp2551;984000;2100000;1.001601;0.343070;0.564536;1.492471;151.141583;12.846118;113.167515;9754197394;28432077307;0.310982;0;0;0;0;0;0;0;1509991;0;80458476;0;1;1;1;200
cmp2537;2088000;2100000;2.529011;0.350218;0.663135;1.442176;224.260912;4.799193;74.519530;20682608757;59056400382;0.120168;0;0;0;0;0;0;0;1282956;0;78692432;0;1;1;1;130
cmp2543;2088300;2100000;1.001183;0.336627;0.029689;0.169768;237.030188;13.345558;189.944256;20693002483;61471696741;0.000000;0;0;0;0;0;0;0;79;0;0;0;1;1;1;210
cmp2544;2088000;2100000;1.001309;0.333166;0.029857;0.172774;226.295611;12.242292;181.378537;20728247591;62215989409;0.000000;0;0;0;0;0;0;0;39;0;0;0;1;1;1;210
cmp2550;984000;2100000;1.001669;0.333678;0.055059;0.150212;149.191155;10.009658;110.380933;9791053634;29342792552;0.000000;0;0;0;0;0;0;0;109;0;0;0;1;1;1;210
cmp2549;984000;2100000;1.001707;0.333674;0.055896;0.152386;143.589008;11.569784;104.562258;9784293258;29322881766;0.000000;0;0;0;0;0;0;0;53;0;0;0;1;1;1;210
cmp2552;1097100;2100000;1.001691;0.333309;0.041820;0.114356;118.928245;10.365349;93.142965;9802849280;29410726994;0.000000;0;0;0;0;0;0;0;103;0;0;0;1;1;1;210
cmp2540;984000;2100000;1.001754;0.334089;0.064286;0.175016;153.877683;11.306117;112.184169;9783343752;29283636121;0.000000;0;0;0;0;0;0;0;66;0;0;0;1;1;1;210
cmp2539;984000;2100000;1.001613;0.333397;0.057253;0.156177;153.741845;12.379086;114.272610;9780819817;29336890648;0.000000;0;0;0;0;0;0;0;66;0;0;0;1;1;1;210
cmp2538;984000;2100000;1.002215;0.333996;0.054124;0.152432;151.595685;13.192581;111.454333;10122578059;30307462387;0.000000;0;0;0;0;0;0;0;82;0;0;0;1;1;1;210
cmp2551;984000;2100000;1.001602;0.333455;0.059417;0.162223;151.558464;12.646382;113.118658;9791202495;29362878702;0.000000;0;0;0;0;0;0;0;106;0;0;0;1;1;1;210
cmp2537;2088000;2100000;1.001304;0.348155;0.233653;1.292804;235.870877;11.912729;187.205395;20710931144;59487713145;0.005776;0;0;0;0;0;0;0;403;0;1521524;0;1;1;1;140
cmp2543;2088300;2100000;1.001183;0.337878;0.052491;0.298797;237.030164;13.330218;190.295299;20675956408;61193501610;0.000102;0;0;0;0;0;0;0;26772;0;28;0;1;1;1;220
cmp2544;2088000;2100000;1.002409;0.335227;0.056357;0.323867;203.777060;12.323964;182.111647;20734973708;61853578126;0.000101;0;0;0;0;0;0;0;26766;0;0;0;1;1;1;220
cmp2550;984000;2100000;1.001770;0.348628;0.121625;0.317051;149.380082;10.098223;110.475967;9775427291;28039738391;0.001122;0;0;0;0;0;0;0;21926;0;273848;0;1;1;1;220
cmp2549;984000;2100000;1.001607;0.334504;0.110345;0.299773;143.881012;11.566373;104.528266;9773210878;29217023719;0.005773;0;0;0;0;0;0;0;39;0;1521568;0;1;1;1;220
cmp2552;1098300;2100000;1.001891;0.334095;0.070711;0.192528;132.100844;10.412075;93.155471;9785772229;29290403585;0.005771;0;0;0;0;0;0;0;26;0;1521524;0;1;1;1;220
cmp2540;984000;2100000;1.001654;0.334996;0.111783;0.303296;153.941381;11.358091;112.262085;9775696652;29181530013;0.000101;0;0;0;0;0;0;0;26519;0;0;0;1;1;1;220
cmp2539;984000;2100000;1.001613;0.338529;0.111019;0.297745;138.304343;12.469166;114.402906;9764291785;28843313262;0.005773;0;0;0;0;0;0;0;79;0;1521476;0;1;1;1;220
cmp2538;984000;2100000;1.001715;0.335198;0.106945;0.299137;151.669841;13.246287;111.518764;10084514527;30085279622;0.000077;0;0;0;0;0;0;0;20398;0;0;0;1;1;1;220
cmp2551;984000;2100000;1.001702;0.334587;0.130609;0.354683;151.349963;12.671706;113.275226;9772655337;29208135638;0.001014;0;0;0;0;0;0;0;39;0;267236;0;1;1;1;220
cmp2537;2088000;2100000;1.001304;0.346884;0.152009;0.844576;236.997009;11.708052;187.705750;20721349321;59735741115;0.000001;0;0;0;0;0;0;0;169;0;0;0;1;1;1;150
cmp2543;2088600;2100000;1.001183;0.336798;0.021522;0.122997;238.085616;13.313914;190.201111;20691989139;61437336691;0.000000;0;0;0;0;0;0;0;106;0;0;0;1;1;1;230
cmp2544;2088000;2100000;1.001209;0.333936;0.021767;0.125718;226.828896;12.239337;181.831149;20733912845;62089485026;0.000000;0;0;0;0;0;0;0;106;0;0;0;1;1;1;230
cmp2550;984000;2100000;1.001570;0.349747;0.046982;0.122428;149.734287;10.019061;110.441654;9801293053;28023969932;0.000000;0;0;0;0;0;0;0;53;0;0;0;1;1;1;230
cmp2549;984000;2100000;1.001707;0.333470;0.052736;0.143701;143.803741;11.551917;104.505049;9773517060;29308566790;0.000000;0;0;0;0;0;0;0;66;0;0;0;1;1;1;230
cmp2540;984000;2100000;1.001654;0.333674;0.047348;0.129208;154.211035;11.315135;112.222167;9793367492;29350070460;0.000000;0;0;0;0;0;0;0;39;0;0;0;1;1;1;230
cmp2552;1095000;2100000;1.001791;0.333677;0.045235;0.123491;132.881955;10.416545;93.347420;9798663222;29365728245;0.000000;0;0;0;0;0;0;0;26;0;0;0;1;1;1;230
cmp2539;984000;2100000;1.001713;0.345431;0.048248;0.127002;153.997817;12.426865;114.418880;9779858407;28312066370;0.000000;0;0;0;0;0;0;0;53;0;0;0;1;1;1;230
cmp2538;984000;2100000;1.001515;0.333732;0.043876;0.123407;151.539472;13.161561;111.567002;10094073328;30246020158;0.000000;0;0;0;0;0;0;0;46;0;0;0;1;1;1;230
cmp2551;984000;2100000;1.001902;0.334034;0.054915;0.149675;136.867247;12.595521;113.203469;9794255353;29321152681;0.000000;0;0;0;0;0;0;0;39;0;0;0;1;1;1;230
cmp2537;2090100;2100000;1.001204;0.347049;0.158919;0.882981;237.003125;11.751652;187.872135;20729515457;59730726464;0.000001;0;0;0;0;0;0;0;219;0;0;0;1;1;1;160
cmp2543;2088300;2100000;1.001283;0.345236;0.024726;0.137838;236.890141;13.307800;190.076245;20691400727;59934004358;0.000000;0;0;0;0;0;0;0;79;0;0;0;1;1;1;240
cmp2544;2088000;2100000;1.001309;0.350029;0.022114;0.121835;226.481590;12.279403;181.417810;20733482369;59233543266;0.000000;0;0;0;0;0;0;0;63;0;0;0;1;1;1;240
cmp2550;984000;2100000;1.001670;0.349528;0.059843;0.117905;134.574248;10.020470;110.483408;7406699481;21190561190;0.000000;0;0;0;0;0;0;0;40;0;0;0;1;1;1;240
cmp2549;984000;2100000;1.001707;0.333515;0.047197;0.128672;143.563666;11.528335;104.458910;9779774947;29323303817;0.000000;0;0;0;0;0;0;0;69;0;0;0;1;1;1;240
cmp2540;984000;2100000;1.001754;0.333530;0.045409;0.123929;153.954049;11.297023;112.110062;9790918195;29355432553;0.000000;0;0;0;0;0;0;0;43;0;0;0;1;1;1;240
cmp2552;1098600;2100000;1.001791;0.333517;0.037376;0.102080;131.817861;10.382857;93.026882;9798014266;29377885480;0.000000;0;0;0;0;0;0;0;26;0;0;0;1;1;1;240
cmp2539;984000;2100000;1.001613;0.345673;0.045602;0.120064;153.621240;12.417721;114.374466;9788069020;28315973370;0.000000;0;0;0;0;0;0;0;79;0;0;0;1;1;1;240
cmp2551;984000;2100000;1.001602;0.333507;0.053765;0.146661;151.454331;12.670137;113.199736;9784001163;29336723429;0.000000;0;0;0;0;0;0;0;53;0;0;0;1;1;1;240
cmp2538;984000;2100000;1.002715;0.334002;0.044764;0.125588;151.297981;13.213933;111.531503;10088964909;30206272589;0.000000;0;0;0;0;0;0;0;23;0;0;0;1;1;1;240
cmp2537;2088000;2100000;1.001304;0.348891;0.171142;0.945828;236.834720;11.789444;187.507138;20730577597;59418531063;0.000001;0;0;0;0;0;0;0;289;0;0;0;1;1;1;170
cmp2543;2088600;2100000;1.001283;0.345433;0.023323;0.130229;213.643260;13.283274;190.087242;20737020038;60031968869;0.000000;0;0;0;0;0;0;0;93;0;0;0;1;1;1;250
cmp2544;2088000;2100000;1.001309;0.351285;0.023174;0.127209;226.648272;12.320939;181.447636;20732013941;59017655690;0.000000;0;0;0;0;0;0;0;119;0;0;0;1;1;1;250
cmp2550;984000;2100000;1.001570;0.349653;0.062219;0.123671;149.778318;9.968862;110.450021;7474194946;21376005112;0.000000;0;0;0;0;0;0;0;40;0;0;0;1;1;1;250
cmp2549;984000;2100000;1.001607;0.333400;0.047252;0.128860;128.892483;11.550805;104.441645;9778196759;29328696342;0.000000;0;0;0;0;0;0;0;39;0;0;0;1;1;1;250
cmp2540;984000;2100000;1.001554;0.333827;0.053062;0.144692;138.568764;11.310096;112.149121;9789367512;29324710822;0.000000;0;0;0;0;0;0;0;53;0;0;0;1;1;1;250
cmp2552;1096800;2100000;1.001791;0.333361;0.037067;0.101231;132.308383;10.317935;93.021953;9793126652;29376934361;0.000000;0;0;0;0;0;0;0;83;0;0;0;1;1;1;250
cmp2539;984000;2100000;1.001713;0.345629;0.052609;0.138394;153.123530;12.431887;114.399936;9779361136;28294392085;0.000000;0;0;0;0;0;0;0;39;0;0;0;1;1;1;250
cmp2551;984000;2100000;1.001701;0.333477;0.049114;0.134124;151.424367;12.634689;113.219703;9795004832;29372370685;0.000000;0;0;0;0;0;0;0;106;0;0;0;1;1;1;250
cmp2538;984000;2100000;1.001615;0.334348;0.054973;0.153882;136.201993;13.249107;111.529600;10065506168;30104900879;0.000000;0;0;0;0;0;0;0;80;0;0;0;1;1;1;250
cmp2537;2088000;2100000;1.001204;0.346737;0.159477;0.886905;212.373060;11.779422;187.295339;20730105361;59786265728;0.000000;0;0;0;0;0;0;0;113;0;0;0;1;1;1;180
cmp2543;2089200;2100000;1.001183;0.347827;0.066247;0.367249;237.076709;13.334990;190.045948;20728533093;59594307968;0.000000;0;0;0;0;0;0;0;96;0;28;0;1;1;1;260
cmp2544;2088000;2100000;1.001209;0.352558;0.067500;0.369178;226.257687;12.358660;181.423006;20729270998;58796847975;0.000001;0;0;0;0;0;0;0;139;0;28;0;1;1;1;260
cmp2550;984000;2100000;1.001570;0.350735;0.184426;0.368764;149.587533;10.023078;110.418667;7542002019;21503418945;0.000001;0;0;0;0;0;0;0;151;0;28;0;1;1;1;260
cmp2549;984000;2100000;1.001707;0.345785;0.162975;0.427927;143.239904;11.614480;104.463397;9765484841;28241499217;0.000000;0;0;0;0;0;0;0;106;0;0;0;1;1;1;260
cmp2540;984000;2100000;1.001754;0.335232;0.138980;0.377236;153.410218;11.357363;112.061507;9787441019;29196025700;0.000000;0;0;0;0;0;0;0;93;0;0;0;1;1;1;260
cmp2552;1101000;2100000;1.001691;0.345356;0.092319;0.243229;132.165655;10.364842;93.079553;9786481955;28337375552;0.000000;0;0;0;0;0;0;0;126;0;0;0;1;1;1;260
cmp2539;984000;2100000;1.001613;0.347656;0.153462;0.401007;153.410180;12.474816;114.285456;9770162730;28102929166;0.000001;0;0;0;0;0;0;0;126;0;28;0;1;1;1;260
cmp2551;984000;2100000;1.001602;0.334886;0.138654;0.376765;151.960136;12.699187;113.197474;9786609494;29223671678;0.000001;0;0;0;0;0;0;0;153;0;28;0;1;1;1;260
cmp2538;984000;2100000;1.001815;0.336297;0.135429;0.376752;151.550206;13.290729;111.364246;10063646221;29924894750;0.000001;0;0;0;0;0;0;0;159;0;0;0;1;1;1;260
cmp2537;2088300;2100000;1.001204;0.352500;0.267823;1.463320;236.972338;11.922520;187.507193;20704881824;58737283691;0.000001;0;0;0;0;0;0;0;346;0;28;0;1;1;1;190
cmp2543;2088000;2100000;1.001383;0.355334;0.027575;0.149647;236.208594;13.287849;189.649429;20734146302;58351206344;0.000000;0;0;0;0;0;0;0;79;0;0;0;1;1;1;270
cmp2544;2088000;2100000;1.001309;0.345535;0.024008;0.133974;224.588669;12.311486;180.945473;20731406650;59997962278;0.000000;0;0;0;0;0;0;0;93;0;0;0;1;1;1;270
cmp2550;984000;2100000;1.001770;0.346183;0.077700;0.158612;149.659088;9.976743;110.408777;7601281405;21957377402;0.000000;0;0;0;0;0;0;0;65;0;0;0;1;1;1;270
cmp2549;984000;2100000;1.001707;0.346399;0.051263;0.134596;143.462324;11.536517;104.411270;9782274416;28239942510;0.000000;0;0;0;0;0;0;0;66;0;0;0;1;1;1;270
cmp2540;984000;2100000;1.001754;0.333672;0.056722;0.154638;153.644807;11.311367;112.026924;9784678508;29324260560;0.000000;0;0;0;0;0;0;0;56;0;0;0;1;1;1;270
cmp2552;1094400;2100000;1.001691;0.349796;0.060498;0.157483;119.133685;10.381648;93.472196;9793655787;27998166670;0.000000;0;0;0;0;0;0;0;26;0;0;0;1;1;1;270
cmp2539;984000;2100000;1.001713;0.347477;0.055055;0.144133;152.922974;12.397075;114.251996;9784412867;28158469919;0.000000;0;0;0;0;0;0;0;63;0;0;0;1;1;1;270
cmp2551;984000;2100000;1.001702;0.333497;0.052207;0.142448;151.442021;12.661215;113.016485;9787190122;29347170495;0.000000;0;0;0;0;0;0;0;53;0;0;0;1;1;1;270
cmp2538;984000;2100000;1.001715;0.333599;0.047477;0.132891;151.347893;13.195938;111.313404;10043484601;30106434500;0.000000;0;0;0;0;0;0;0;79;0;0;0;1;1;1;270
cmp2537;2088600;2100000;1.001404;0.345944;0.171894;0.957764;236.719199;11.841133;187.451137;20725839885;59911027633;0.000002;0;0;0;0;0;0;0;396;0;0;0;1;1;1;200
cmp2543;2088300;2100000;1.001283;0.355083;0.022817;0.123961;236.054313;13.277775;189.431400;20740043349;58409041245;0.000000;0;0;0;0;0;0;0;93;0;0;0;1;1;1;280
cmp2544;2088000;2100000;1.001309;0.345535;0.025665;0.143266;203.432866;12.311904;180.871607;20737717256;60016317062;0.000000;0;0;0;0;0;0;0;39;0;0;0;1;1;1;280
cmp2550;984000;2100000;1.001970;0.348090;0.084192;0.172180;149.146397;10.021390;110.432581;7658802390;22002332791;0.000001;0;0;0;0;0;0;0;141;0;0;0;1;1;1;280
cmp2549;984000;2100000;1.001607;0.346446;0.062291;0.123562;143.335888;11.545171;104.331323;7390749793;21333041119;0.000001;0;0;0;0;0;0;0;146;0;0;0;1;1;1;280
cmp2540;984000;2100000;1.001654;0.335436;0.046987;0.127547;153.238060;11.297192;112.012484;9793188380;29195433536;0.000000;0;0;0;0;0;0;0;93;0;0;0;1;1;1;280
cmp2552;1097400;2100000;1.001691;0.349476;0.038605;0.100641;132.090582;10.322796;92.942632;9798902345;28038835884;0.000001;0;0;0;0;0;0;0;133;0;0;0;1;1;1;280
cmp2539;984000;2100000;1.001713;0.347327;0.045080;0.117984;138.154868;12.370324;114.165657;9777408665;28150475444;0.000000;0;0;0;0;0;0;0;116;0;0;0;1;1;1;280
cmp2551;984000;2100000;1.001702;0.345397;0.049254;0.129846;151.400292;12.670657;112.926130;9793575716;28354546604;0.000000;0;0;0;0;0;0;0;26;0;0;0;1;1;1;280
cmp2538;984000;2100000;1.002215;0.343673;0.045549;0.123720;152.238461;13.213836;111.138133;10045417578;29229617246;0.000000;0;0;0;0;0;0;0;25;0;0;0;1;1;1;280
cmp2537;2088000;2100000;1.001204;0.354993;0.154558;0.838826;235.885870;11.807415;187.167332;20712065741;58344994105;0.000001;0;0;0;0;0;0;0;169;0;0;0;1;1;1;210
cmp2543;2089500;2100000;1.001283;0.388995;3.354013;16.510178;234.539779;15.623850;195.943599;20586716212;52922884509;3.794660;0;0;0;0;406140;0;0;29190281;341534;969937472;0;1;1;1;290
cmp2544;2089200;2100000;1.001609;0.377879;3.291514;16.693863;227.450364;14.707240;187.364405;20611622100;54545554530;3.912562;0;0;0;0;723920;0;0;30693527;310346;999550696;0;1;1;1;290
cmp2550;984000;2100000;1.001770;0.383520;8.571407;15.869083;156.788715;12.710788;113.985561;7637575141;19914412892;3.882346;0;0;0;0;711788;0;0;34674866;350754;987740696;0;1;1;1;290
cmp2549;984000;2100000;1.001807;0.387471;8.933890;15.846845;143.965569;14.271689;107.944591;7393085257;19080338821;3.793175;0;0;0;0;119320;0;0;31774818;353920;967759536;0;1;1;1;290
cmp2552;1096500;2100000;1.001791;0.376151;3.444476;8.275325;133.231928;11.986823;95.784168;9720778057;25842767996;3.736829;0;0;0;3;339612;0;0;30930829;374932;953492264;0;1;1;1;290
cmp2539;984000;2100000;1.001813;0.391287;7.144440;16.430743;154.573290;15.195767;117.906267;9679899069;24738619436;3.820479;0;0;0;0;391848;0;0;26879165;369150;979571680;0;1;1;1;290
cmp2540;984000;2100000;1.003854;0.391936;7.159633;16.459506;160.075752;14.201092;115.921379;9712058251;24779727579;3.471469;0;0;0;3;68360;0;0;28704926;366226;887925908;0;1;1;1;290
cmp2551;984000;2100000;1.002401;0.390559;6.795131;15.692740;136.585490;15.145344;116.448078;9707989554;24856644151;3.864267;0;0;0;3;123392;0;0;28413746;353824;990463520;0;1;1;1;290
cmp2538;984000;2100000;1.001915;0.391887;7.101178;16.730736;158.039523;16.003020;115.094153;9932909206;25346353311;3.862337;0;0;0;0;0;0;0;32848836;346780;985155548;0;1;1;1;290
cmp2537;2088000;2100000;1.422606;0.521348;19.423018;71.190003;281.725791;22.032028;218.583473;29188674799;55986949521;18.736192;0;0;0;9;4764216;0;0;197225802;2839172;6809438984;0;1;1;1;220
cmp2543;2089500;2100000;1.001583;1.582753;127.834906;154.176349;304.860497;35.753837;258.119550;20529010948;12970448233;38.119238;0;0;0;13;4289708;0;0;283248774;4217110;9755499548;0;1;1;1;300
cmp2544;2088000;2100000;1.001609;1.401844;113.507730;154.349690;331.624650;34.543470;247.744512;20501143091;14624414926;39.240494;0;0;0;6;7819104;0;0;300426924;4409076;10030407976;0;1;1;1;300
cmp2550;2078700;2100000;1.002270;1.275826;97.735036;153.353945;298.451445;32.586005;260.153782;21543724218;16886095079;30.639375;0;0;0;3;7023912;0;0;344016664;3130426;7727124508;0;1;1;1;300
cmp2549;2080800;2100000;1.002307;1.321731;138.207982;153.116470;322.729164;33.827809;248.097603;15759134174;11923106314;37.080119;0;0;0;16;2053928;0;0;274757034;4222418;9499404288;0;1;1;1;300
cmp2552;2053800;2100000;1.001891;0.632283;25.234601;76.392542;233.826540;22.811220;189.510274;20591434709;32566796657;37.938589;0;0;0;16;2136788;0;0;251870580;5029868;9743685352;0;1;1;1;300
cmp2539;2081700;2100000;1.002513;1.791370;149.956815;159.130114;334.349447;35.465366;259.832031;20462626471;11422889144;38.956524;0;0;0;3;1647508;0;0;265568686;4303112;10005958084;0;1;1;1;300
cmp2540;2086500;2100000;1.002254;2.071111;172.051314;158.007628;327.092733;34.958141;257.020834;20469215274;9883203263;38.260728;0;0;0;3;1011552;0;0;283233241;4174656;9802887908;0;1;1;1;300
cmp2551;2085000;2100000;1.002301;1.915182;152.308730;151.419596;313.117859;33.244925;254.189549;20491117571;10699304193;38.655760;0;0;0;6;1685916;0;0;270439060;4361030;9919494600;0;1;1;1;300
